"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","id","Day"
2008,10,20,1,1208,1212,1327,1320,"OO",5967,"N707SK",79,68,54,7,-4,"ORD","DSM",299,4,21,0,"",0,NA,NA,NA,NA,NA,123873810,"Monday"
2008,10,20,1,1447,1356,1607,1508,"OO",5988,"N707SK",80,72,62,59,51,"DSM","ORD",299,7,11,0,"",0,0,0,52,0,7,123874337,"Monday"
2008,10,20,1,1501,1450,1615,1607,"UA",33,"N367UA",74,77,57,8,11,"ORD","DSM",299,4,13,0,"",0,NA,NA,NA,NA,NA,123891506,"Monday"
2008,10,20,1,1709,1644,1821,1758,"UA",40,"N367UA",72,74,51,23,25,"DSM","ORD",299,11,10,0,"",0,0,0,17,0,6,123891751,"Monday"
2008,10,20,1,1157,1201,1251,1253,"UA",227,"N337UA",114,112,101,-2,-4,"DSM","DEN",589,7,6,0,"",0,NA,NA,NA,NA,NA,123896738,"Monday"
2008,10,20,1,2008,2010,2237,2246,"UA",230,"N399UA",89,96,72,-9,-2,"DEN","DSM",589,4,13,0,"",0,NA,NA,NA,NA,NA,123896800,"Monday"
2008,10,20,1,833,838,930,930,"UA",237,"N938UA",117,112,101,0,-5,"DSM","DEN",589,7,9,0,"",0,NA,NA,NA,NA,NA,123896975,"Monday"
2008,10,20,1,955,957,1102,1123,"UA",249,"N337UA",67,86,52,-21,-2,"ORD","DSM",299,3,12,0,"",0,NA,NA,NA,NA,NA,123897322,"Monday"
2008,10,20,1,857,905,1005,1021,"UA",399,"N383UA",68,76,52,-16,-8,"ORD","DSM",299,3,13,0,"",0,NA,NA,NA,NA,NA,123901883,"Monday"
2008,10,20,1,1103,1109,1203,1223,"UA",460,"N383UA",60,74,45,-20,-6,"DSM","ORD",299,6,9,0,"",0,NA,NA,NA,NA,NA,123903835,"Monday"
2008,10,20,1,555,607,659,721,"UA",494,"N338UA",64,74,50,-22,-12,"DSM","ORD",299,3,11,0,"",0,NA,NA,NA,NA,NA,123904825,"Monday"
2008,10,20,1,1540,1545,1653,1659,"UA",514,"N311UA",73,74,54,-6,-5,"DSM","ORD",299,2,17,0,"",0,NA,NA,NA,NA,NA,123905385,"Monday"
2008,10,20,1,1854,1857,2001,2014,"UA",519,"N542UA",67,77,52,-13,-3,"ORD","DSM",299,3,12,0,"",0,NA,NA,NA,NA,NA,123905476,"Monday"
2008,10,20,1,656,659,750,749,"UA",809,"N537UA",114,110,99,1,-3,"DSM","DEN",589,7,8,0,"",0,NA,NA,NA,NA,NA,123913529,"Monday"
2008,10,20,1,1545,1516,1806,1752,"UA",814,"N340UA",81,96,69,14,29,"DEN","DSM",589,2,10,0,"",0,NA,NA,NA,NA,NA,123913587,"Monday"
2008,10,20,1,1842,1832,1928,1924,"UA",815,"N340UA",106,112,94,4,10,"DSM","DEN",589,5,7,0,"",0,NA,NA,NA,NA,NA,123913670,"Monday"
2008,10,20,1,1223,1231,1450,1507,"UA",1178,"N311UA",87,96,71,-17,-8,"DEN","DSM",589,6,10,0,"",0,NA,NA,NA,NA,NA,123918616,"Monday"
2008,10,20,1,2010,2014,2127,2131,"UA",1243,"N351UA",77,77,54,-4,-4,"ORD","DSM",299,3,20,0,"",0,NA,NA,NA,NA,NA,123920275,"Monday"
2008,10,20,1,1306,1310,1343,1357,"EV",5140,"N878AS",97,107,82,-14,-4,"CVG","DSM",505,3,12,0,"",0,NA,NA,NA,NA,NA,123995063,"Monday"
2008,10,20,1,1204,1155,1452,1457,"EV",5155,"N907EV",108,122,91,-5,9,"DSM","ATL",743,8,9,0,"",0,NA,NA,NA,NA,NA,123995544,"Monday"
2008,10,20,1,1001,1010,1138,1128,"EV",5166,"N907EV",157,138,108,10,-9,"ATL","DSM",743,4,45,0,"",0,NA,NA,NA,NA,NA,123995820,"Monday"
2008,10,20,1,1558,1605,1832,1843,"EV",5231,"N902EV",94,98,68,-11,-7,"DSM","CVG",505,6,20,0,"",0,NA,NA,NA,NA,NA,123997887,"Monday"
2008,10,20,1,701,705,925,944,"EV",5275,"N841AS",84,99,68,-19,-4,"DSM","CVG",505,5,11,0,"",0,NA,NA,NA,NA,NA,123999043,"Monday"
2008,10,20,1,541,545,838,859,"EV",5406,"N848AS",117,134,99,-21,-4,"DSM","ATL",743,7,11,0,"",0,NA,NA,NA,NA,NA,124002677,"Monday"
2008,10,20,1,1424,1430,1712,1741,"EV",5416,"N878AS",108,131,92,-29,-6,"DSM","ATL",743,10,6,0,"",0,NA,NA,NA,NA,NA,124002900,"Monday"
2008,10,20,1,1936,1943,2051,2101,"EV",5532,"N907EV",135,138,111,-10,-7,"ATL","DSM",743,3,21,0,"",0,NA,NA,NA,NA,NA,124006430,"Monday"
2008,10,20,1,2039,2050,2114,2134,"EV",5018,"N841AS",95,104,79,-20,-11,"CVG","DSM",505,3,13,0,"",0,NA,NA,NA,NA,NA,124012047,"Monday"
2008,10,20,1,1408,1410,1521,1524,"EV",5058,"N902EV",133,134,112,-3,-2,"ATL","DSM",743,4,17,0,"",0,NA,NA,NA,NA,NA,124013471,"Monday"
2008,10,20,1,1103,1105,1243,1250,"MQ",3611,"N515MQ",100,105,83,-7,-2,"DFW","DSM",624,2,15,0,"",0,NA,NA,NA,NA,NA,124057906,"Monday"
2008,10,20,1,1317,1320,1506,1515,"MQ",3612,"N515MQ",109,115,87,-9,-3,"DSM","DFW",624,10,12,0,"",0,NA,NA,NA,NA,NA,124057933,"Monday"
2008,10,20,1,1904,1905,2035,2045,"MQ",3673,"N510MQ",91,100,79,-10,-1,"DFW","DSM",624,3,9,0,"",0,NA,NA,NA,NA,NA,124059367,"Monday"
2008,10,20,1,635,635,817,830,"MQ",3674,"N517MQ",102,115,90,-13,0,"DSM","DFW",624,4,8,0,"",0,NA,NA,NA,NA,NA,124059398,"Monday"
2008,10,20,1,1348,1345,1531,1530,"MQ",3677,"N504MQ",103,105,83,1,3,"DFW","DSM",624,2,18,0,"",0,NA,NA,NA,NA,NA,124059491,"Monday"
2008,10,20,1,1557,1600,1751,1755,"MQ",3678,"N504MQ",114,115,91,-4,-3,"DSM","DFW",624,11,12,0,"",0,NA,NA,NA,NA,NA,124059522,"Monday"
2008,10,20,1,1034,1005,1217,1200,"MQ",3706,"N506MQ",103,115,89,17,29,"DSM","DFW",624,8,6,0,"",0,0,0,0,0,17,124060211,"Monday"
2008,10,20,1,834,750,1010,935,"MQ",3711,"N506MQ",96,105,81,35,44,"DFW","DSM",624,3,12,0,"",0,33,0,0,0,2,124060366,"Monday"
2008,10,20,1,1807,1815,2006,2010,"MQ",3722,"N825MQ",119,115,97,-4,-8,"DSM","DFW",624,12,10,0,"",0,NA,NA,NA,NA,NA,124060704,"Monday"
2008,10,20,1,1549,1555,1738,1745,"MQ",3723,"N825MQ",109,110,89,-7,-6,"DFW","DSM",624,4,16,0,"",0,NA,NA,NA,NA,NA,124060731,"Monday"
2008,10,20,1,1150,1155,1334,1355,"MQ",3840,"N678MQ",104,120,92,-21,-5,"DSM","DFW",624,6,6,0,"",0,NA,NA,NA,NA,NA,124063316,"Monday"
2008,10,20,1,937,940,1116,1130,"MQ",3841,"N678MQ",99,110,87,-14,-3,"DFW","DSM",624,2,10,0,"",0,NA,NA,NA,NA,NA,124063347,"Monday"
2008,10,20,1,2138,2145,2246,2255,"MQ",4175,"N651MQ",68,70,50,-9,-7,"ORD","DSM",299,2,16,0,"",0,NA,NA,NA,NA,NA,124071138,"Monday"
2008,10,20,1,942,945,1046,1055,"MQ",4199,"N669MQ",64,70,50,-9,-3,"ORD","DSM",299,3,11,0,"",0,NA,NA,NA,NA,NA,124071649,"Monday"
2008,10,20,1,926,925,1028,1035,"MQ",4227,"N668MQ",62,70,49,-7,1,"DSM","ORD",299,8,5,0,"",0,NA,NA,NA,NA,NA,124072366,"Monday"
2008,10,20,1,1241,1245,1354,1355,"MQ",4235,"N680MQ",73,70,52,-1,-4,"ORD","DSM",299,2,19,0,"",0,NA,NA,NA,NA,NA,124072605,"Monday"
2008,10,20,1,1113,1120,1225,1235,"MQ",4243,"N669MQ",72,75,59,-10,-7,"DSM","ORD",299,4,9,0,"",0,NA,NA,NA,NA,NA,124072822,"Monday"
2008,10,20,1,1448,1420,1606,1535,"MQ",4244,"N680MQ",78,75,60,31,28,"DSM","ORD",299,3,15,0,"",0,0,0,31,0,0,124072853,"Monday"
2008,10,20,1,1743,1605,1855,1715,"MQ",4331,"N508MQ",72,70,50,100,98,"ORD","DSM",299,3,19,0,"",0,58,0,2,0,40,124075153,"Monday"
2008,10,20,1,1909,1745,2023,1900,"MQ",4333,"N508MQ",74,75,51,83,84,"DSM","ORD",299,10,13,0,"",0,0,0,0,0,83,124075215,"Monday"
2008,10,20,1,650,655,753,810,"MQ",4409,"N634MQ",63,75,48,-17,-5,"DSM","ORD",299,6,9,0,"",0,NA,NA,NA,NA,NA,124077096,"Monday"
2008,10,20,1,803,750,908,900,"MQ",4489,"N668MQ",65,70,48,8,13,"ORD","DSM",299,3,14,0,"",0,NA,NA,NA,NA,NA,124078513,"Monday"
2008,10,20,1,1729,1730,1840,1845,"MQ",4501,"N650MQ",71,75,51,-5,-1,"ORD","DSM",299,2,18,0,"",0,NA,NA,NA,NA,NA,124078789,"Monday"
2008,10,20,1,1900,1910,2016,2030,"MQ",4514,"N650MQ",76,80,52,-14,-10,"DSM","ORD",299,7,17,0,"",0,NA,NA,NA,NA,NA,124078994,"Monday"
2008,10,20,1,557,600,940,940,"MQ",4821,"N705MQ",163,160,147,0,-3,"DSM","LGA",1031,2,14,0,"",0,NA,NA,NA,NA,NA,124083691,"Monday"
2008,10,20,1,1755,1805,2004,2020,"MQ",4822,"N715MQ",189,195,162,-16,-10,"LGA","DSM",1031,3,24,0,"",0,NA,NA,NA,NA,NA,124083718,"Monday"
2008,10,20,1,1130,1140,1334,1350,"9E",2850,"86889E",184,190,159,-16,-10,"LGA","DSM",1031,4,21,0,"",0,NA,NA,NA,NA,NA,124112982,"Monday"
2008,10,20,1,1500,1505,1829,1855,"9E",2851,"89389E",149,170,133,-26,-5,"DSM","LGA",1031,9,7,0,"",0,NA,NA,NA,NA,NA,124113013,"Monday"
2008,10,20,1,1440,1445,1538,1558,"9E",2862,"86889E",58,73,40,-20,-5,"DSM","MSP",232,11,7,0,"",0,NA,NA,NA,NA,NA,124113133,"Monday"
2008,10,20,1,1300,1305,1411,1420,"9E",2864,"89389E",71,75,40,-9,-5,"MSP","DSM",232,3,28,0,"",0,NA,NA,NA,NA,NA,124113218,"Monday"
2008,10,20,1,1559,1605,1713,1715,"9E",2892,"87369E",74,70,41,-2,-6,"DSM","MSP",232,12,21,0,"",0,NA,NA,NA,NA,NA,124113807,"Monday"
2008,10,20,1,1200,1204,1241,1255,"9E",2966,"86839E",101,111,85,-14,-4,"DTW","DSM",534,4,12,0,"",0,NA,NA,NA,NA,NA,124115941,"Monday"
2008,10,20,1,646,650,959,1015,"9E",2998,"88949E",133,145,116,-16,-4,"DSM","DCA",897,7,10,0,"",0,NA,NA,NA,NA,NA,124116773,"Monday"
2008,10,20,1,NA,1640,NA,1825,"9E",2999,"",NA,165,NA,NA,NA,"DCA","DSM",897,NA,NA,1,"A",0,NA,NA,NA,NA,NA,124116804,"Monday"
2008,10,20,1,1319,1325,1609,1617,"9E",3762,"86839E",110,112,80,-8,-6,"DSM","DTW",534,17,13,0,"",0,NA,NA,NA,NA,NA,124118402,"Monday"
2008,10,20,1,1105,1005,1334,1255,"9E",3764,"87759E",89,110,75,39,60,"DSM","DTW",534,6,8,0,"",0,39,0,0,0,0,124118430,"Monday"
2008,10,20,1,841,845,924,935,"9E",3765,"87759E",103,110,82,-11,-4,"DTW","DSM",534,4,17,0,"",0,NA,NA,NA,NA,NA,124118488,"Monday"
2008,10,20,1,1514,1515,1618,1630,"9E",4712,"86599E",64,75,44,-12,-1,"MSP","DSM",232,4,16,0,"",0,NA,NA,NA,NA,NA,124119552,"Monday"
2008,10,20,1,NA,1855,NA,2005,"9E",4771,"",NA,70,NA,NA,NA,"DSM","MSP",232,NA,NA,1,"A",0,NA,NA,NA,NA,NA,124120771,"Monday"
2008,10,20,1,2226,2235,2313,2345,"9E",4772,"89149E",47,70,35,-32,-9,"MSP","DSM",232,3,9,0,"",0,NA,NA,NA,NA,NA,124120802,"Monday"
2008,10,20,1,1705,1710,1854,1850,"9E",5733,"86599E",109,100,73,4,-5,"DSM","MEM",490,27,9,0,"",0,NA,NA,NA,NA,NA,124124537,"Monday"
2008,10,20,1,1100,1105,1232,1240,"9E",5737,"85059E",92,95,78,-8,-5,"DSM","MEM",490,7,7,0,"",0,NA,NA,NA,NA,NA,124124723,"Monday"
2008,10,20,1,845,850,1024,1030,"9E",5752,"85059E",99,100,76,-6,-5,"MEM","DSM",490,3,20,0,"",0,NA,NA,NA,NA,NA,124125021,"Monday"
2008,10,20,1,1352,1355,1531,1530,"9E",5792,"87369E",99,95,78,1,-3,"MEM","DSM",490,5,16,0,"",0,NA,NA,NA,NA,NA,124126756,"Monday"
2008,10,21,2,1250,1300,1444,1513,"XE",2479,"N27200",114,133,99,-29,-10,"IAH","DSM",802,3,12,0,"",0,NA,NA,NA,NA,NA,123795577,"Tuesday"
2008,10,21,2,1910,1915,2133,2127,"XE",2568,"N14573",143,132,104,6,-5,"IAH","DSM",802,4,35,0,"",0,NA,NA,NA,NA,NA,123795636,"Tuesday"
2008,10,21,2,850,900,1116,1124,"XE",2584,"N26549",146,144,123,-8,-10,"DSM","IAH",802,8,15,0,"",0,NA,NA,NA,NA,NA,123795649,"Tuesday"
2008,10,21,2,1550,1600,1817,1820,"XE",2671,"N27200",147,140,124,-3,-10,"DSM","IAH",802,13,10,0,"",0,NA,NA,NA,NA,NA,123795717,"Tuesday"
2008,10,21,2,809,820,916,932,"YV",7210,"N651ML",67,72,51,-16,-11,"DSM","ORD",299,7,9,0,"",0,NA,NA,NA,NA,NA,123824877,"Tuesday"
2008,10,21,2,1436,1450,1545,1550,"YV",2743,"N77260",189,180,165,-5,-14,"DSM","PHX",1149,7,17,0,"",0,NA,NA,NA,NA,NA,123824878,"Tuesday"
2008,10,21,2,759,812,921,921,"YV",2748,"N17337",202,189,170,0,-13,"DSM","PHX",1149,22,10,0,"",0,NA,NA,NA,NA,NA,123824879,"Tuesday"
2008,10,21,2,637,642,741,752,"YV",7210,"N651ML",64,70,47,-11,-5,"ORD","DSM",299,4,13,0,"",0,NA,NA,NA,NA,NA,123825147,"Tuesday"
2008,10,21,2,904,904,1358,1356,"YV",2816,"N77260",174,172,142,2,0,"PHX","DSM",1149,3,29,0,"",0,NA,NA,NA,NA,NA,123825212,"Tuesday"
2008,10,21,2,1903,1845,2348,2336,"YV",2818,"N37178",165,171,149,12,18,"PHX","DSM",1149,4,12,0,"",0,NA,NA,NA,NA,NA,123825213,"Tuesday"
2008,10,21,2,1605,1605,1838,1843,"OH",6390,"N916CA",93,98,83,-5,0,"DSM","CVG",505,5,5,0,"",0,NA,NA,NA,NA,NA,123841456,"Tuesday"
2008,10,21,2,1350,1355,1505,1509,"OH",6487,"N916CA",135,134,112,-4,-5,"ATL","DSM",743,6,17,0,"",0,NA,NA,NA,NA,NA,123841547,"Tuesday"
2008,10,21,2,910,915,958,1003,"OH",6583,"N931CA",108,108,85,-5,-5,"CVG","DSM",505,5,18,0,"",0,NA,NA,NA,NA,NA,123841627,"Tuesday"
2008,10,21,2,1155,1135,1431,1413,"OH",6610,"N931CA",96,98,70,18,20,"DSM","CVG",505,1,25,0,"",0,18,0,0,0,0,123841651,"Tuesday"
2008,10,21,2,903,915,1017,1025,"OO",2559,"N403SW",74,70,58,-8,-12,"MKE","DSM",311,4,12,0,"",0,NA,NA,NA,NA,NA,123846445,"Tuesday"
2008,10,21,2,1052,1100,1202,1205,"OO",2752,"N403SW",70,65,46,-3,-8,"DSM","MKE",311,4,20,0,"",0,NA,NA,NA,NA,NA,123847601,"Tuesday"
2008,10,21,2,1413,1420,1525,1530,"OO",2753,"N496CA",72,70,54,-5,-7,"MKE","DSM",311,4,14,0,"",0,NA,NA,NA,NA,NA,123847632,"Tuesday"
2008,10,21,2,1610,1620,1713,1725,"OO",2814,"N496CA",63,65,47,-12,-10,"DSM","MKE",311,4,12,0,"",0,NA,NA,NA,NA,NA,123848058,"Tuesday"
2008,10,21,2,2155,2200,2303,2310,"OO",2815,"N507CA",68,70,54,-7,-5,"MKE","DSM",311,4,10,0,"",0,NA,NA,NA,NA,NA,123848141,"Tuesday"
2008,10,21,2,550,555,702,700,"OO",2878,"N479CA",72,65,50,2,-5,"DSM","MKE",311,5,17,0,"",0,NA,NA,NA,NA,NA,123848631,"Tuesday"
2008,10,21,2,1042,1047,1155,1159,"OO",5889,"N915SW",73,72,50,-4,-5,"DSM","ORD",299,11,12,0,"",0,NA,NA,NA,NA,NA,123871687,"Tuesday"
2008,10,21,2,1119,1108,1347,1340,"OO",5905,"N768SK",88,92,71,7,11,"DEN","DSM",589,4,13,0,"",0,NA,NA,NA,NA,NA,123872032,"Tuesday"
2008,10,21,2,1421,1417,1506,1506,"OO",5905,"N768SK",105,109,90,0,4,"DSM","DEN",589,6,9,0,"",0,NA,NA,NA,NA,NA,123872073,"Tuesday"
2008,10,21,2,854,857,1004,1009,"OO",5916,"N915SW",70,72,51,-5,-3,"ORD","DSM",299,4,15,0,"",0,NA,NA,NA,NA,NA,123872368,"Tuesday"
2008,10,21,2,1208,1212,1311,1320,"OO",5967,"N771SK",63,68,49,-9,-4,"ORD","DSM",299,3,11,0,"",0,NA,NA,NA,NA,NA,123873809,"Tuesday"
2008,10,21,2,1350,1356,1500,1508,"OO",5988,"N771SK",70,72,52,-8,-6,"DSM","ORD",299,4,14,0,"",0,NA,NA,NA,NA,NA,123874335,"Tuesday"
2008,10,21,2,1446,1450,1554,1607,"UA",33,"N377UA",68,77,52,-13,-4,"ORD","DSM",299,4,12,0,"",0,NA,NA,NA,NA,NA,123891507,"Tuesday"
2008,10,21,2,1636,1644,1751,1758,"UA",40,"N377UA",75,74,54,-7,-8,"DSM","ORD",299,10,11,0,"",0,NA,NA,NA,NA,NA,123891752,"Tuesday"
2008,10,21,2,1157,1201,1247,1253,"UA",227,"N369UA",110,112,92,-6,-4,"DSM","DEN",589,5,13,0,"",0,NA,NA,NA,NA,NA,123896739,"Tuesday"
2008,10,21,2,2013,2010,2249,2246,"UA",230,"N371UA",96,96,82,3,3,"DEN","DSM",589,3,11,0,"",0,NA,NA,NA,NA,NA,123896801,"Tuesday"
2008,10,21,2,828,838,919,930,"UA",237,"N399UA",111,112,95,-11,-10,"DSM","DEN",589,7,9,0,"",0,NA,NA,NA,NA,NA,123896976,"Tuesday"
2008,10,21,2,956,957,1101,1123,"UA",249,"N369UA",65,86,51,-22,-1,"ORD","DSM",299,3,11,0,"",0,NA,NA,NA,NA,NA,123897323,"Tuesday"
2008,10,21,2,554,607,702,721,"UA",494,"N351UA",68,74,47,-19,-13,"DSM","ORD",299,10,11,0,"",0,NA,NA,NA,NA,NA,123904826,"Tuesday"
2008,10,21,2,1537,1545,1648,1659,"UA",514,"N326UA",71,74,48,-11,-8,"DSM","ORD",299,11,12,0,"",0,NA,NA,NA,NA,NA,123905386,"Tuesday"
2008,10,21,2,1853,1857,1953,2014,"UA",519,"N565UA",60,77,48,-21,-4,"ORD","DSM",299,1,11,0,"",0,NA,NA,NA,NA,NA,123905477,"Tuesday"
2008,10,21,2,656,659,745,749,"UA",809,"N542UA",109,110,89,-4,-3,"DSM","DEN",589,7,13,0,"",0,NA,NA,NA,NA,NA,123913530,"Tuesday"
2008,10,21,2,1519,1516,1757,1752,"UA",814,"N913UA",98,96,78,5,3,"DEN","DSM",589,3,17,0,"",0,NA,NA,NA,NA,NA,123913588,"Tuesday"
2008,10,21,2,1828,1832,1927,1924,"UA",815,"N913UA",119,112,101,3,-4,"DSM","DEN",589,6,12,0,"",0,NA,NA,NA,NA,NA,123913671,"Tuesday"
2008,10,21,2,1229,1231,1500,1507,"UA",1178,"N326UA",91,96,74,-7,-2,"DEN","DSM",589,5,12,0,"",0,NA,NA,NA,NA,NA,123918617,"Tuesday"
2008,10,21,2,2009,2014,2120,2131,"UA",1243,"N922UA",71,77,51,-11,-5,"ORD","DSM",299,3,17,0,"",0,NA,NA,NA,NA,NA,123920276,"Tuesday"
2008,10,21,2,1209,1155,1508,1457,"EV",5155,"N855AS",119,122,97,11,14,"DSM","ATL",743,15,7,0,"",0,NA,NA,NA,NA,NA,123995563,"Tuesday"
2008,10,21,2,1002,1010,1123,1128,"EV",5166,"N855AS",141,138,105,-5,-8,"ATL","DSM",743,3,33,0,"",0,NA,NA,NA,NA,NA,123995821,"Tuesday"
2008,10,21,2,528,545,829,859,"EV",5406,"N841AS",121,134,97,-30,-17,"DSM","ATL",743,9,15,0,"",0,NA,NA,NA,NA,NA,124002679,"Tuesday"
2008,10,21,2,1424,1430,1717,1741,"EV",5416,"N907EV",113,131,94,-24,-6,"DSM","ATL",743,7,12,0,"",0,NA,NA,NA,NA,NA,124002907,"Tuesday"
2008,10,21,2,1936,1943,2041,2101,"EV",5532,"N681BR",125,138,105,-20,-7,"ATL","DSM",743,3,17,0,"",0,NA,NA,NA,NA,NA,124006441,"Tuesday"
2008,10,21,2,2047,2050,2118,2134,"EV",5018,"N885AS",91,104,77,-16,-3,"CVG","DSM",505,4,10,0,"",0,NA,NA,NA,NA,NA,124012059,"Tuesday"
2008,10,21,2,1106,1105,1237,1250,"MQ",3611,"N513MQ",91,105,80,-13,1,"DFW","DSM",624,2,9,0,"",0,NA,NA,NA,NA,NA,124057907,"Tuesday"
2008,10,21,2,1318,1320,1506,1515,"MQ",3612,"N513MQ",108,115,91,-9,-2,"DSM","DFW",624,7,10,0,"",0,NA,NA,NA,NA,NA,124057934,"Tuesday"
2008,10,21,2,1939,1905,2114,2045,"MQ",3673,"N511MQ",95,100,78,29,34,"DFW","DSM",624,4,13,0,"",0,29,0,0,0,0,124059368,"Tuesday"
2008,10,21,2,630,635,834,830,"MQ",3674,"N510MQ",124,115,87,4,-5,"DSM","DFW",624,30,7,0,"",0,NA,NA,NA,NA,NA,124059399,"Tuesday"
2008,10,21,2,1339,1345,1517,1530,"MQ",3677,"N678MQ",98,105,84,-13,-6,"DFW","DSM",624,3,11,0,"",0,NA,NA,NA,NA,NA,124059492,"Tuesday"
2008,10,21,2,1552,1600,1759,1755,"MQ",3678,"N678MQ",127,115,104,4,-8,"DSM","DFW",624,9,14,0,"",0,NA,NA,NA,NA,NA,124059523,"Tuesday"
2008,10,21,2,1000,1005,1205,1200,"MQ",3706,"N612MQ",125,115,98,5,-5,"DSM","DFW",624,7,20,0,"",0,NA,NA,NA,NA,NA,124060212,"Tuesday"
2008,10,21,2,744,750,935,935,"MQ",3711,"N612MQ",111,105,90,0,-6,"DFW","DSM",624,5,16,0,"",0,NA,NA,NA,NA,NA,124060367,"Tuesday"
2008,10,21,2,1825,1815,2026,2010,"MQ",3722,"N622MQ",121,115,98,16,10,"DSM","DFW",624,10,13,0,"",0,0,0,6,0,10,124060705,"Tuesday"
2008,10,21,2,1622,1555,1805,1745,"MQ",3723,"N622MQ",103,110,84,20,27,"DFW","DSM",624,3,16,0,"",0,20,0,0,0,0,124060732,"Tuesday"
2008,10,21,2,1146,1155,1339,1355,"MQ",3840,"N617MQ",113,120,100,-16,-9,"DSM","DFW",624,4,9,0,"",0,NA,NA,NA,NA,NA,124063317,"Tuesday"
2008,10,21,2,936,940,1111,1130,"MQ",3841,"N617MQ",95,110,84,-19,-4,"DFW","DSM",624,2,9,0,"",0,NA,NA,NA,NA,NA,124063348,"Tuesday"
2008,10,21,2,2138,2145,2246,2255,"MQ",4175,"N630MQ",68,70,57,-9,-7,"ORD","DSM",299,2,9,0,"",0,NA,NA,NA,NA,NA,124071139,"Tuesday"
2008,10,21,2,939,945,1040,1055,"MQ",4199,"N621MQ",61,70,50,-15,-6,"ORD","DSM",299,2,9,0,"",0,NA,NA,NA,NA,NA,124071650,"Tuesday"
2008,10,21,2,921,925,1023,1035,"MQ",4227,"N635MQ",62,70,51,-12,-4,"DSM","ORD",299,3,8,0,"",0,NA,NA,NA,NA,NA,124072367,"Tuesday"
2008,10,21,2,1239,1245,1340,1355,"MQ",4235,"N633MQ",61,70,52,-15,-6,"ORD","DSM",299,2,7,0,"",0,NA,NA,NA,NA,NA,124072606,"Tuesday"
2008,10,21,2,1110,1120,1213,1235,"MQ",4243,"N621MQ",63,75,48,-22,-10,"DSM","ORD",299,3,12,0,"",0,NA,NA,NA,NA,NA,124072823,"Tuesday"
2008,10,21,2,1415,1420,1524,1535,"MQ",4244,"N633MQ",69,75,52,-11,-5,"DSM","ORD",299,4,13,0,"",0,NA,NA,NA,NA,NA,124072854,"Tuesday"
2008,10,21,2,1606,1605,1703,1715,"MQ",4331,"N505MQ",57,70,46,-12,1,"ORD","DSM",299,2,9,0,"",0,NA,NA,NA,NA,NA,124075154,"Tuesday"
2008,10,21,2,1740,1745,1841,1900,"MQ",4333,"N505MQ",61,75,52,-19,-5,"DSM","ORD",299,4,5,0,"",0,NA,NA,NA,NA,NA,124075216,"Tuesday"
2008,10,21,2,650,655,757,810,"MQ",4409,"N651MQ",67,75,51,-13,-5,"DSM","ORD",299,5,11,0,"",0,NA,NA,NA,NA,NA,124077097,"Tuesday"
2008,10,21,2,756,750,901,900,"MQ",4489,"N635MQ",65,70,47,1,6,"ORD","DSM",299,2,16,0,"",0,NA,NA,NA,NA,NA,124078514,"Tuesday"
2008,10,21,2,1730,1730,1839,1845,"MQ",4501,"N632MQ",69,75,50,-6,0,"ORD","DSM",299,3,16,0,"",0,NA,NA,NA,NA,NA,124078790,"Tuesday"
2008,10,21,2,1901,1910,2018,2030,"MQ",4514,"N632MQ",77,80,51,-12,-9,"DSM","ORD",299,5,21,0,"",0,NA,NA,NA,NA,NA,124078995,"Tuesday"
2008,10,21,2,555,600,919,940,"MQ",4821,"N715MQ",144,160,129,-21,-5,"DSM","LGA",1031,4,11,0,"",0,NA,NA,NA,NA,NA,124083692,"Tuesday"
2008,10,21,2,1801,1805,2020,2020,"MQ",4822,"N710MQ",199,195,155,0,-4,"LGA","DSM",1031,4,40,0,"",0,NA,NA,NA,NA,NA,124083719,"Tuesday"
2008,10,21,2,1138,1140,1339,1350,"9E",2850,"80019E",181,190,163,-11,-2,"LGA","DSM",1031,4,14,0,"",0,NA,NA,NA,NA,NA,124112983,"Tuesday"
2008,10,21,2,1501,1505,1929,1855,"9E",2851,"88969E",208,170,148,34,-4,"DSM","LGA",1031,7,53,0,"",0,0,0,34,0,0,124113014,"Tuesday"
2008,10,21,2,1439,1445,1538,1558,"9E",2862,"80019E",59,73,44,-20,-6,"DSM","MSP",232,5,10,0,"",0,NA,NA,NA,NA,NA,124113134,"Tuesday"
2008,10,21,2,1300,1305,1410,1420,"9E",2864,"88969E",70,75,42,-10,-5,"MSP","DSM",232,3,25,0,"",0,NA,NA,NA,NA,NA,124113219,"Tuesday"
2008,10,21,2,1600,1605,1717,1715,"9E",2892,"87459E",77,70,45,2,-5,"DSM","MSP",232,7,25,0,"",0,NA,NA,NA,NA,NA,124113808,"Tuesday"
2008,10,21,2,1203,1204,1240,1255,"9E",2966,"80249E",97,111,85,-15,-1,"DTW","DSM",534,3,9,0,"",0,NA,NA,NA,NA,NA,124115942,"Tuesday"
