"Magnitude","Location","Latitude","Longitude","Depth..km.","EventId","Event.URL","Date","Time","Day","Country"
0.9,"4km W of Tahoe Vista",39.241,-120.102,6.9,"nc71845785","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845785","2012-09-22","2:31","Sat","California"
2.6,"10km WSW of Progreso",32.5447,-115.686,13.1,"ci15219297","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219297","2012-09-22","2:31","Sat","Mexico"
3.1,"75km NNE of Road Town",19.0235,-64.288,58,"pr12266001","http://earthquake.usgs.gov/earthquakes/eventpage/pr12266001","2012-09-22","2:18","Sat","British Virgin Islands"
1.6,"77km SSW of Tok",62.6705,-143.4337,7.2,"ak10563515","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563515","2012-09-22","2:2","Sat","Alaska"
0.6,"4km SSE of Seabeck",47.6038,-122.804,22.1,"uw60454817","http://earthquake.usgs.gov/earthquakes/eventpage/uw60454817","2012-09-22","1:59","Sat","Washington"
1.4,"94km NNW of Talkeetna",63.0813,-150.929,122.2,"ak10565057","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565057","2012-09-22","1:45","Sat","Alaska"
0.6,"6km W of Cobb",38.8275,-122.794,3.2,"nc71845775","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845775","2012-09-22","1:40","Sat","California"
4.6,"Central East Pacific Rise",-9.186,-109.001,10,"usc000ctu3","http://earthquake.usgs.gov/earthquakes/eventpage/usc000ctu3","2012-09-22","1:39","Sat",NA
2.6,"19km N of Semisopochnoi Island",52.1273,179.5628,203.7,"ak10563510","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563510","2012-09-22","1:25","Sat","Alaska"
2.8,"69km NNE of Road Town",18.9559,-64.2815,61,"pr12266000","http://earthquake.usgs.gov/earthquakes/eventpage/pr12266000","2012-09-22","1:21","Sat","British Virgin Islands"
0.9,"9km NE of Cabazon",33.9842,-116.7153,18.3,"ci15219289","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219289","2012-09-22","1:8","Sat","California"
0.7,"44km WNW of Ester",64.969,-148.9015,16.6,"ak10563503","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563503","2012-09-22","0:57","Sat","Alaska"
0.6,"6km SSW of Idyllwild-Pine Cove",33.688,-116.7577,19.3,"ci15219281","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219281","2012-09-22","0:48","Sat","California"
1.8,"56km WNW of Valdez",61.2537,-147.3716,13.1,"ak10563497","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563497","2012-09-22","0:48","Sat","Alaska"
0,"27km E of Eatonville",46.8202,-121.9145,11.1,"uw60454807","http://earthquake.usgs.gov/earthquakes/eventpage/uw60454807","2012-09-22","0:38","Sat","Washington"
2.1,"87km SE of Atka",51.7047,-173.2118,25.6,"ak10565053","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565053","2012-09-22","0:24","Sat","Alaska"
1.2,"1km NNW of Loma Linda",34.0623,-117.2668,17.4,"ci15219273","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219273","2012-09-22","0:21","Sat","California"
0.8,"47km ENE of Cantwell",63.542,-148.0684,17.1,"ak10563491","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563491","2012-09-22","0:20","Sat","Alaska"
4.4,"79km ENE of San Isidro",10.39,126.693,35,"us2012fvb1","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fvb1","2012-09-22","0:14","Sat","Philippines"
1.9,"45km S of Atka",51.7919,-174.1516,40.8,"ak10563487","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563487","2012-09-22","0:8","Sat","Alaska"
0.3,"49km N of Inyokern",36.0917,-117.8883,3,"ci15219265","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219265","2012-09-22","0:3","Sat","California"
1.3,"98km W of Cantwell",63.5291,-150.9112,5.9,"ak10563478","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563478","2012-09-21","23:26","Fri","Alaska"
0.7,"2km SSE of Pacifica",37.5943,-122.4737,10.6,"nc71845770","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845770","2012-09-21","23:24","Fri","California"
3.1,"76km NNE of Road Town",19.0365,-64.2882,42,"pr12265011","http://earthquake.usgs.gov/earthquakes/eventpage/pr12265011","2012-09-21","23:7","Fri","British Virgin Islands"
4.2,"41km SE of Farkhar",36.336,70.214,110.1,"usc000ctta","http://earthquake.usgs.gov/earthquakes/eventpage/usc000ctta","2012-09-21","22:59","Fri","Afghanistan"
2,"76km ESE of Whittier",60.4862,-147.4183,0,"ak10563461","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563461","2012-09-21","22:42","Fri","Alaska"
2.4,"62km S of Larsen Bay",56.985,-154.1333,16,"ak10563460","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563460","2012-09-21","22:39","Fri","Alaska"
0.2,"4km WSW of Cobb",38.8065,-122.775,1.2,"nc71845760","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845760","2012-09-21","22:24","Fri","California"
0.7,"26km WSW of Coalinga",36.0352,-120.6218,0,"nc71845765","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845765","2012-09-21","22:19","Fri","California"
1.4,"63km SSW of Adak",51.3655,-177.05,30.7,"ak10563443","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563443","2012-09-21","22:17","Fri","Alaska"
0.9,"8km NE of China Lake Acres",35.7012,-117.714,7.5,"ci15219257","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219257","2012-09-21","22:12","Fri","California"
1.4,"57km SE of Adak",51.5168,-176.0647,25.6,"ak10565318","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565318","2012-09-21","22:6","Fri","Alaska"
1.9,"58km ESE of Akutan",53.9101,-164.9675,67.8,"ak10565317","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565317","2012-09-21","21:51","Fri","Alaska"
0.97,"26km SSW of Pahrump",35.9874,-116.1053,0,"nn00389130","http://earthquake.usgs.gov/earthquakes/eventpage/nn00389130","2012-09-21","21:49","Fri","Nevada"
0.4,"5km W of Cobb",38.8248,-122.7893,3.7,"nc71845755","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845755","2012-09-21","21:34","Fri","California"
1.5,"3km WSW of Lincoln",46.9395,-112.719,12.2,"mb12815254","http://earthquake.usgs.gov/earthquakes/eventpage/mb12815254","2012-09-21","20:58","Fri","Montana"
0.8,"6km ENE of Quarry at GAV",33.914,-117.446,0,"ci15219241","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219241","2012-09-21","20:53","Fri",NA
0.8,"3km W of Cobb",38.8263,-122.7668,1.2,"nc71845740","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845740","2012-09-21","20:46","Fri","California"
0.3,"41km N of Inyokern",36.0182,-117.805,0.9,"ci15219233","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219233","2012-09-21","20:45","Fri","California"
3.2,"23km NE of Punta Cana",18.7056,-68.2242,27,"pr12265010","http://earthquake.usgs.gov/earthquakes/eventpage/pr12265010","2012-09-21","20:44","Fri","Dominican Republic"
0.7,"23km WSW of Healy",63.8088,-149.4362,8.9,"ak10563405","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563405","2012-09-21","20:35","Fri","Alaska"
1,"8km N of Castle Rock",46.348,-122.8877,0,"uw60454727","http://earthquake.usgs.gov/earthquakes/eventpage/uw60454727","2012-09-21","20:28","Fri","Washington"
0.9,"26km WSW of Healy",63.8081,-149.4833,6.8,"ak10563399","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563399","2012-09-21","20:18","Fri","Alaska"
1.2,"53km N of Valdez",61.6091,-146.3555,37.7,"ak10565314","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565314","2012-09-21","20:10","Fri","Alaska"
1,"0km NNE of East Millcreek",40.7058,-111.8085,1.5,"uu09212011","http://earthquake.usgs.gov/earthquakes/eventpage/uu09212011","2012-09-21","20:10","Fri","Utah"
1.4,"19km NW of Amatignak Island",51.3899,-179.2982,25.6,"ak10565313","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565313","2012-09-21","20:6","Fri","Alaska"
1.4,"11km E of Quarry near Portola Valley",37.3225,-122.107,0,"nc71845725","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845725","2012-09-21","19:48","Fri","CA"
0.6,"15km ESE of Anza",33.508,-116.5158,12.7,"ci15219225","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219225","2012-09-21","19:47","Fri","California"
1.3,"1km N of Quarry at CORONA",33.8632,-117.497,0,"ci15219193","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219193","2012-09-21","19:45","Fri",NA
0.8,"44km ESE of Sweet Home",44.1913,-122.2655,0,"uw60454707","http://earthquake.usgs.gov/earthquakes/eventpage/uw60454707","2012-09-21","19:43","Fri","Oregon"
0.4,"9km W of Cobb",38.8215,-122.8337,3,"nc71845720","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845720","2012-09-21","19:40","Fri","California"
4.6,"134km ESE of Iwaki",36.793,142.361,23.9,"usc000ctk4","http://earthquake.usgs.gov/earthquakes/eventpage/usc000ctk4","2012-09-21","19:36","Fri","Japan"
1.9,"57km NE of Sand Point",55.6674,-159.8079,77,"ak10565312","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565312","2012-09-21","19:32","Fri","Alaska"
1.6,"1km ESE of Rodeo",38.0285,-122.247,6.2,"nc71845715","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845715","2012-09-21","19:20","Fri","California"
0.7,"25km S of Old Faithful Geyser",44.2355,-110.8153,1.5,"uu09211919","http://earthquake.usgs.gov/earthquakes/eventpage/uu09211919","2012-09-21","19:19","Fri","Wyoming"
0.9,"19km SSE of Old Faithful Geyser",44.2912,-110.7472,10.1,"uu09211918","http://earthquake.usgs.gov/earthquakes/eventpage/uu09211918","2012-09-21","19:18","Fri","Wyoming"
1.7,"0km SE of Quarry at VICTORVILLE",34.6253,-117.1137,0,"ci15219177","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219177","2012-09-21","19:16","Fri",NA
1.9,"2km ESE of Mammoth Lakes",37.637,-118.942,8.4,"nc71845705","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845705","2012-09-21","19:12","Fri","California"
1.1,"18km N of Quinault Census Designated Place",47.6302,-123.818,5,"uw60454652","http://earthquake.usgs.gov/earthquakes/eventpage/uw60454652","2012-09-21","18:54","Fri","Washington"
1,"1km N of Fontana",34.1072,-117.4317,7.8,"ci15219161","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219161","2012-09-21","18:45","Fri","California"
1.1,"22km SE of Neah Bay",48.2155,-124.4243,0,"uw60454642","http://earthquake.usgs.gov/earthquakes/eventpage/uw60454642","2012-09-21","18:41","Fri","Washington"
1.5,"58km ESE of Whittier",60.6098,-147.6684,8.7,"ak10565311","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565311","2012-09-21","18:40","Fri","Alaska"
1.7,"1km WNW of Golden Hills",35.1467,-118.5053,10.7,"ci15219153","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219153","2012-09-21","18:36","Fri","California"
0.9,"10km W of Cobb",38.8185,-122.8385,0.1,"nc71845685","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845685","2012-09-21","18:30","Fri","California"
0.8,"11km W of Cobb",38.83,-122.8563,2.4,"nc71845680","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845680","2012-09-21","18:28","Fri","California"
0.8,"5km SSW of Cobb",38.771,-122.7383,2.7,"nc71845675","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845675","2012-09-21","18:24","Fri","California"
0.2,"9km W of Cobb",38.8145,-122.8303,3.2,"nc71065299","http://earthquake.usgs.gov/earthquakes/eventpage/nc71065299","2012-09-21","18:8","Fri","California"
0.2,"6km SW of Cobb",38.7843,-122.7762,1.6,"nc71845665","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845665","2012-09-21","18:6","Fri","California"
0.6,"9km W of Cobb",38.8105,-122.8325,2.3,"nc71845660","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845660","2012-09-21","17:57","Fri","California"
1.4,"2km NNE of Westmont",33.9637,-118.29,5,"ci15219145","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219145","2012-09-21","17:51","Fri","California"
2.2,"26km WSW of Vernonia",45.8102,-123.5293,0,"uw60454612","http://earthquake.usgs.gov/earthquakes/eventpage/uw60454612","2012-09-21","17:43","Fri","Oregon"
0.8,"109km W of Cantwell",63.2484,-151.1052,5,"ak10563335","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563335","2012-09-21","17:38","Fri","Alaska"
2.2,"81km SSE of Akutan",53.4929,-165.1668,25.6,"ak10565309","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565309","2012-09-21","17:29","Fri","Alaska"
0.8,"8km SW of Idyllwild-Pine Cove",33.6897,-116.791,17.2,"ci15219129","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219129","2012-09-21","17:28","Fri","California"
0.1,"9km SW of Idyllwild-Pine Cove",33.6832,-116.7925,17.1,"ci37090588","http://earthquake.usgs.gov/earthquakes/eventpage/ci37090588","2012-09-21","17:28","Fri","California"
3.1,"124km NNE of Road Town",19.4575,-64.1651,72,"pr12265009","http://earthquake.usgs.gov/earthquakes/eventpage/pr12265009","2012-09-21","17:24","Fri","British Virgin Islands"
1.3,"43km WSW of Cantwell",63.2428,-149.7442,98.3,"ak10565308","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565308","2012-09-21","17:19","Fri","Alaska"
4.6,"34km SW of Ashkasham",36.473,71.256,94.7,"usc000ctez","http://earthquake.usgs.gov/earthquakes/eventpage/usc000ctez","2012-09-21","17:19","Fri","Afghanistan"
2.1,"120km SE of Cold Bay",54.306,-161.6222,40.7,"ak10565307","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565307","2012-09-21","16:52","Fri","Alaska"
0.3,"4km WNW of Cobb",38.8398,-122.7705,2.6,"nc71845645","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845645","2012-09-21","16:47","Fri","California"
2,"7km ESE of Pole Ojea",17.9545,-67.1146,5,"pr12265008","http://earthquake.usgs.gov/earthquakes/eventpage/pr12265008","2012-09-21","16:43","Fri","Puerto Rico"
1.7,"57km SSE of Unalaska",53.4412,-166.065,43.4,"ak10565306","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565306","2012-09-21","16:41","Fri","Alaska"
1.7,"44km NNW of Kodiak Station",58.1474,-152.8165,46.2,"ak10565305","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565305","2012-09-21","16:11","Fri","Alaska"
2.6,"61km S of Larsen Bay",57.0004,-154.1542,12.2,"ak10563303","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563303","2012-09-21","15:56","Fri","Alaska"
0.9,"5km S of Cobb",38.7775,-122.7125,3.2,"nc71845625","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845625","2012-09-21","15:48","Fri","California"
2.4,"49km S of Adak",51.4328,-176.6749,31.5,"ak10563291","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563291","2012-09-21","15:39","Fri","Alaska"
4.6,"78km W of Platanos",35.5199,22.7343,46.13,"usc000ctbb","http://earthquake.usgs.gov/earthquakes/eventpage/usc000ctbb","2012-09-21","15:39","Fri","Greece"
2.5,"82km SSE of Akutan",53.4902,-165.1637,27.8,"ak10563288","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563288","2012-09-21","15:39","Fri","Alaska"
1.8,"7km WNW of Dillon",45.2431,-112.729,10.5,"mb12973318","http://earthquake.usgs.gov/earthquakes/eventpage/mb12973318","2012-09-21","15:11","Fri","Montana"
2,"4km SW of Volcano",19.4045,-155.2665,1.7,"hv60402826","http://earthquake.usgs.gov/earthquakes/eventpage/hv60402826","2012-09-21","15:4","Fri","Hawaii"
2.2,"108km W of Cantwell",63.2627,-151.0971,12.9,"ak10563272","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563272","2012-09-21","15:4","Fri","Alaska"
2,"9km ENE of Fishhook",61.7783,-149.0723,17,"ak10563267","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563267","2012-09-21","14:56","Fri","Alaska"
0.7,"7km ENE of Badger",64.8353,-147.4087,16.2,"ak10563266","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563266","2012-09-21","14:55","Fri","Alaska"
1.1,"8km W of Cobb",38.8153,-122.8213,3.3,"nc71845620","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845620","2012-09-21","14:36","Fri","California"
1.3,"41km W of Willow",61.7113,-150.8256,55,"ak10565298","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565298","2012-09-21","14:25","Fri","Alaska"
1.5,"6km W of Cobb",38.8258,-122.7977,3.3,"nc71845615","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845615","2012-09-21","14:16","Fri","California"
0.4,"6km W of Cobb",38.8195,-122.7967,4.2,"nc71845610","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845610","2012-09-21","14:1","Fri","California"
1,"8km W of Cobb",38.8162,-122.8205,3.2,"nc71845600","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845600","2012-09-21","13:42","Fri","California"
0.9,"5km WNW of Cobb",38.8333,-122.7893,2.3,"nc71845595","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845595","2012-09-21","13:37","Fri","California"
0.62,"22km NE of Spanish Springs",39.773,-119.5005,9.9797,"nn00390237","http://earthquake.usgs.gov/earthquakes/eventpage/nn00390237","2012-09-21","13:36","Fri","Nevada"
1.5,"26km S of Butte",61.3041,-148.9885,32.3,"ak10563257","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563257","2012-09-21","13:36","Fri","Alaska"
2.1,"7km ENE of Big Lake",61.5444,-149.8156,44.2,"ak10563253","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563253","2012-09-21","13:13","Fri","Alaska"
2.2,"57km E of Amatignak Island",51.3476,-178.3009,50.5,"ak10563251","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563251","2012-09-21","12:57","Fri","Alaska"
2.7,"59km SE of Buldir Island",52.0181,176.5959,10.9,"ak10565294","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565294","2012-09-21","12:53","Fri","Alaska"
0.7,"7km W of Mammoth Lakes",37.6362,-119.0528,2.3,"nc71845590","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845590","2012-09-21","12:50","Fri","California"
1.3,"3km NNW of Brawley",33.0083,-115.5527,8.5,"ci15219113","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219113","2012-09-21","12:45","Fri","California"
0.9,"106km W of Cantwell",63.4965,-151.0756,8.4,"ak10565293","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565293","2012-09-21","12:42","Fri","Alaska"
0.3,"6km WSW of Mammoth Lakes",37.6343,-119.0485,2,"nc71845585","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845585","2012-09-21","12:38","Fri","California"
1.4,"9km SSW of New Madrid",36.5113,-89.587,10.2,"nm092112b","http://earthquake.usgs.gov/earthquakes/eventpage/nm092112b","2012-09-21","12:34","Fri","Missouri"
2.2,"10km NNW of Meadow Lakes",61.7085,-149.7014,27.8,"ak10563239","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563239","2012-09-21","12:26","Fri","Alaska"
3.2,"155km NNE of Road Town",19.739,-64.1214,30,"pr12265007","http://earthquake.usgs.gov/earthquakes/eventpage/pr12265007","2012-09-21","12:22","Fri","British Virgin Islands"
0.9,"3km WNW of Banning",33.9392,-116.9065,3.8,"ci15219097","http://earthquake.usgs.gov/earthquakes/eventpage/ci15219097","2012-09-21","12:17","Fri","California"
5.3,"139km ENE of Iquique",-19.585,-68.993,106.6,"usc000ct7f","http://earthquake.usgs.gov/earthquakes/eventpage/usc000ct7f","2012-09-21","12:17","Fri","Chile"
0.9,"106km W of Cantwell",63.2657,-151.0661,13.5,"ak10565291","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565291","2012-09-21","12:13","Fri","Alaska"
1.2,"10km SSE of Bishop",37.2755,-118.3228,12.8,"nc71845575","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845575","2012-09-21","12:10","Fri","California"
0.6,"9km WNW of Cobb",38.8395,-122.828,2.7,"nc71845570","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845570","2012-09-21","12:8","Fri","California"
1.9,"21km NNW of Sterling",60.7141,-150.9047,43.3,"ak10563231","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563231","2012-09-21","12:7","Fri","Alaska"
1.8,"41km SSE of Little Sitkin Island",51.6026,178.7144,13.6,"ak10563230","http://earthquake.usgs.gov/earthquakes/eventpage/ak10563230","2012-09-21","12:1","Fri","Alaska"
5,"155km SW of Dadali",-9.007,158.002,18.4,"usc000ct73","http://earthquake.usgs.gov/earthquakes/eventpage/usc000ct73","2012-09-21","11:59","Fri","Solomon Islands"
1.7,"9km WNW of Cobb",38.8393,-122.8295,2.4,"nc71845560","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845560","2012-09-21","11:51","Fri","California"
1.8,"9km W of Cobb",38.8385,-122.8292,2.4,"nc71845555","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845555","2012-09-21","11:50","Fri","California"
2.8,"40km WNW of Atka",52.3796,-174.7165,209.9,"ak10565288","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565288","2012-09-21","11:45","Fri","Alaska"
1,"9km W of Cobb",38.838,-122.8288,2.5,"nc71845535","http://earthquake.usgs.gov/earthquakes/eventpage/nc71845535","2012-09-21","11:36","Fri","California"
